schemaVersion,source.name,source.url,collectedAt,recordType,content.entityName,content.data.employeeCount
1.0,Y Combinator,https://www.ycombinator.com/companies/doordash,2026-08-26T14:11:08.379317Z,STARTUP,Doordash,8600
1.0,Y Combinator,https://www.ycombinator.com/companies/airbnb,2026-08-26T14:11:08.380206Z,STARTUP,Airbnb,6132
1.0,Y Combinator,https://www.ycombinator.com/companies/coinbase,2026-08-26T14:11:08.381056Z,STARTUP,Coinbase,6112
1.0,Y Combinator,https://www.ycombinator.com/companies/groww,2026-08-26T14:11:08.381964Z,STARTUP,Groww,1050
1.0,Y Combinator,https://www.ycombinator.com/companies/instacart,2026-08-26T14:11:08.383903Z,STARTUP,Instacart,3000
1.0,Y Combinator,https://www.ycombinator.com/companies/meesho,2026-08-26T14:11:08.385055Z,STARTUP,Meesho,1450
1.0,Y Combinator,https://www.ycombinator.com/companies/oklo,2026-08-26T14:11:08.385856Z,STARTUP,Oklo,50
1.0,Y Combinator,https://www.ycombinator.com/companies/gitlab,2026-08-26T14:11:08.386959Z,STARTUP,Gitlab,2000
1.0,Y Combinator,https://www.ycombinator.com/companies/rigetti-computing,2026-08-26T14:11:08.387747Z,STARTUP,Rigetti Computing,51
1.0,Y Combinator,https://www.ycombinator.com/companies/dropbox,2026-08-26T14:11:08.388461Z,STARTUP,Dropbox,4000
1.0,Y Combinator,https://www.ycombinator.com/companies/billiontoone,2026-08-26T14:11:08.389203Z,STARTUP,Billiontoone,300
1.0,Y Combinator,https://www.ycombinator.com/companies/equipmentshare,2026-08-26T14:11:08.390042Z,STARTUP,Equipmentshare,5400
1.0,Y Combinator,https://www.ycombinator.com/companies/matterport,2026-08-26T14:11:08.391152Z,STARTUP,Matterport,201
1.0,Y Combinator,https://www.ycombinator.com/companies/amplitude,2026-08-26T14:11:08.392148Z,STARTUP,Amplitude,750
1.0,Y Combinator,https://www.ycombinator.com/companies/pagerduty,2026-08-26T14:11:08.392957Z,STARTUP,Pagerduty,950
1.0,Y Combinator,https://www.ycombinator.com/companies/weave,2026-08-26T14:11:08.393648Z,STARTUP,Weave,600
1.0,Y Combinator,https://www.ycombinator.com/companies/ginkgo-bioworks,2026-08-26T14:11:08.394345Z,STARTUP,Ginkgo Bioworks,641
1.0,Y Combinator,https://www.ycombinator.com/companies/pardes-bio,2026-08-26T14:11:08.395098Z,STARTUP,Pardes Biosciences,2
1.0,Y Combinator,https://www.ycombinator.com/companies/momentus,2026-08-26T14:11:08.395830Z,STARTUP,Momentus,125
1.0,Y Combinator,https://www.ycombinator.com/companies/embark-trucks,2026-08-26T14:11:08.396843Z,STARTUP,Embark Trucks,300
1.0,Y Combinator,https://www.ycombinator.com/companies/lucira-health,2026-08-26T14:11:08.397560Z,STARTUP,Lucira Health,43
1.0,Y Combinator,https://www.ycombinator.com/companies/segment,2026-08-26T14:11:08.398386Z,STARTUP,Segment,550
1.0,Y Combinator,https://www.ycombinator.com/companies/algolia,2026-08-26T14:11:08.399184Z,STARTUP,Algolia,810
1.0,Y Combinator,https://www.ycombinator.com/companies/truebill,2026-08-26T14:11:08.399937Z,STARTUP,Truebill,225
1.0,Y Combinator,https://www.ycombinator.com/companies/twitch,2026-08-26T14:11:08.400678Z,STARTUP,Twitch,2000
1.0,Y Combinator,https://www.ycombinator.com/companies/plangrid,2026-08-26T14:11:08.401606Z,STARTUP,Plangrid,355
1.0,Y Combinator,https://www.ycombinator.com/companies/bellabeat,2026-08-26T14:11:08.402967Z,STARTUP,Bellabeat,134
1.0,Y Combinator,https://www.ycombinator.com/companies/cruise,2026-08-26T14:11:08.403684Z,STARTUP,Cruise,3000
1.0,Y Combinator,https://www.ycombinator.com/companies/benchling,2026-08-26T14:11:08.404430Z,STARTUP,Benchling,750
1.0,Y Combinator,https://www.ycombinator.com/companies/casetext,2026-08-26T14:11:08.405145Z,STARTUP,Casetext,50
1.0,Y Combinator,https://www.ycombinator.com/companies/bird,2026-08-26T14:11:08.405818Z,STARTUP,Bird,500
1.0,Y Combinator,https://www.ycombinator.com/companies/brex,2026-08-26T14:11:08.406534Z,STARTUP,Brex,1000
1.0,Y Combinator,https://www.ycombinator.com/companies/the-athletic,2026-08-26T14:11:08.407469Z,STARTUP,The Athletic,600
1.0,Y Combinator,https://www.ycombinator.com/companies/codecademy,2026-08-26T14:11:08.409338Z,STARTUP,Codecademy,225
1.0,Y Combinator,https://www.ycombinator.com/companies/checkr,2026-08-26T14:11:08.410097Z,STARTUP,Checkr,800
1.0,Y Combinator,https://www.ycombinator.com/companies/lever,2026-08-26T14:11:08.410786Z,STARTUP,Lever,225
1.0,Y Combinator,https://www.ycombinator.com/companies/clipboard,2026-08-26T14:11:08.411479Z,STARTUP,Clipboard,1000
1.0,Y Combinator,https://www.ycombinator.com/companies/heap,2026-08-26T14:11:08.412179Z,STARTUP,Heap,388
1.0,Y Combinator,https://www.ycombinator.com/companies/sendwave,2026-08-26T14:11:08.412858Z,STARTUP,Sendwave,350
1.0,Y Combinator,https://www.ycombinator.com/companies/deel,2026-08-26T14:11:08.413504Z,STARTUP,Deel,5000
1.0,Y Combinator,https://www.ycombinator.com/companies/clever,2026-08-26T14:11:08.414174Z,STARTUP,Lever,210
1.0,Y Combinator,https://www.ycombinator.com/companies/caper,2026-08-26T14:11:08.415372Z,STARTUP,Caper,15
1.0,Y Combinator,https://www.ycombinator.com/companies/reddit,2026-08-26T14:11:08.416266Z,STARTUP,Reddit,2000
1.0,Y Combinator,https://www.ycombinator.com/companies/fivestars,2026-08-26T14:11:08.417207Z,STARTUP,Fivestars,201
1.0,Y Combinator,https://www.ycombinator.com/companies/machine-zone,2026-08-26T14:11:08.417903Z,STARTUP,Machine Zone,501
1.0,Y Combinator,https://www.ycombinator.com/companies/faire,2026-08-26T14:11:08.418603Z,STARTUP,Faire,900
1.0,Y Combinator,https://www.ycombinator.com/companies/fivetran,2026-08-26T14:11:08.419364Z,STARTUP,Fivetran,1200
1.0,Y Combinator,https://www.ycombinator.com/companies/optimizely,2026-08-26T14:11:08.420564Z,STARTUP,Optimizely,1500
1.0,Y Combinator,https://www.ycombinator.com/companies/flexport,2026-08-26T14:11:08.421333Z,STARTUP,Flexport,3000
1.0,Y Combinator,https://www.ycombinator.com/companies/wepay,2026-08-26T14:11:08.422098Z,STARTUP,Wepay,400
1.0,Y Combinator,https://www.ycombinator.com/companies/weebly,2026-08-26T14:11:08.422842Z,STARTUP,Weebly,201
1.0,Y Combinator,https://www.ycombinator.com/companies/flock-safety,2026-08-26T14:11:08.423670Z,STARTUP,Flock Safety,1000
1.0,Y Combinator,https://www.ycombinator.com/companies/sqreen,2026-08-26T14:11:08.424363Z,STARTUP,Sqreen,120
1.0,Y Combinator,https://www.ycombinator.com/companies/nurx,2026-08-26T14:11:08.425007Z,STARTUP,Nurx,300
1.0,Y Combinator,https://www.ycombinator.com/companies/go1,2026-08-26T14:11:08.425909Z,STARTUP,Go1,650
1.0,Y Combinator,https://www.ycombinator.com/companies/coreos,2026-08-26T14:11:08.426693Z,STARTUP,Coreos,150
1.0,Y Combinator,https://www.ycombinator.com/companies/bear-flag-robotics,2026-08-26T14:11:08.427516Z,STARTUP,Bear Flag Robotics,10
1.0,Y Combinator,https://www.ycombinator.com/companies/goat-group,2026-08-26T14:11:08.428205Z,STARTUP,Goat Group,1600
1.0,Y Combinator,https://www.ycombinator.com/companies/heroku,2026-08-26T14:11:08.428915Z,STARTUP,Heroku,300
1.0,Y Combinator,https://www.ycombinator.com/companies/grubmarket,2026-08-26T14:11:08.429749Z,STARTUP,Grubmarket,4548
1.0,Y Combinator,https://www.ycombinator.com/companies/hellosign,2026-08-26T14:11:08.430575Z,STARTUP,Hellosign,100
1.0,Y Combinator,https://www.ycombinator.com/companies/zenefits,2026-08-26T14:11:08.431256Z,STARTUP,Zenefits,500
1.0,Y Combinator,https://www.ycombinator.com/companies/gusto,2026-08-26T14:11:08.431924Z,STARTUP,Gusto,2400
1.0,Y Combinator,https://www.ycombinator.com/companies/honeylove,2026-08-26T14:11:08.432687Z,STARTUP,Honeylove,100
1.0,Y Combinator,https://www.ycombinator.com/companies/modern-fertility,2026-08-26T14:11:08.433868Z,STARTUP,Modern Fertility,25
1.0,Y Combinator,https://www.ycombinator.com/companies/cognito,2026-08-26T14:11:08.434661Z,STARTUP,Cognito,12
1.0,Y Combinator,https://www.ycombinator.com/companies/openinvest,2026-08-26T14:11:08.435482Z,STARTUP,Openinvest,110
1.0,Y Combinator,https://www.ycombinator.com/companies/mixpanel,2026-08-26T14:11:08.436234Z,STARTUP,Mixpanel,410
1.0,Y Combinator,https://www.ycombinator.com/companies/paystack,2026-08-26T14:11:08.436917Z,STARTUP,Paystack,115
1.0,Y Combinator,https://www.ycombinator.com/companies/moxion-power-co,2026-08-26T14:11:08.438155Z,STARTUP,Moxion Power,380
1.0,Y Combinator,https://www.ycombinator.com/companies/drchrono,2026-08-26T14:11:08.439141Z,STARTUP,Drchrono,150
1.0,Y Combinator,https://www.ycombinator.com/companies/omgpop,2026-08-26T14:11:08.440112Z,STARTUP,Omgpop,11
1.0,Y Combinator,https://www.ycombinator.com/companies/newfront-insurance,2026-08-26T14:11:08.440887Z,STARTUP,Newfront,800
1.0,Y Combinator,https://www.ycombinator.com/companies/north,2026-08-26T14:11:08.441528Z,STARTUP,North,51
1.0,Y Combinator,https://www.ycombinator.com/companies/nowports,2026-08-26T14:11:08.442283Z,STARTUP,Nowports,550
1.0,Y Combinator,https://www.ycombinator.com/companies/odeko,2026-08-26T14:11:08.443009Z,STARTUP,Odeko,371
1.0,Y Combinator,https://www.ycombinator.com/companies/gitprime,2026-08-26T14:11:08.443854Z,STARTUP,Gitprime,110
1.0,Y Combinator,https://www.ycombinator.com/companies/proxy,2026-08-26T14:11:08.444718Z,STARTUP,Proxy,20
1.0,Y Combinator,https://www.ycombinator.com/companies/futureadvisor,2026-08-26T14:11:08.445367Z,STARTUP,Futureadvisor,51
1.0,Y Combinator,https://www.ycombinator.com/companies/podium,2026-08-26T14:11:08.446146Z,STARTUP,Podium,1000
1.0,Y Combinator,https://www.ycombinator.com/companies/rappi,2026-08-26T14:11:08.446803Z,STARTUP,Rappi,4800
1.0,Y Combinator,https://www.ycombinator.com/companies/razorpay,2026-08-26T14:11:08.447544Z,STARTUP,Razorpay,2700
1.0,Y Combinator,https://www.ycombinator.com/companies/rippling,2026-08-26T14:11:08.448510Z,STARTUP,Rippling,2500
1.0,Y Combinator,https://www.ycombinator.com/companies/scale-ai,2026-08-26T14:11:08.449074Z,STARTUP,Scale AI,500
1.0,Y Combinator,https://www.ycombinator.com/companies/scentbird,2026-08-26T14:11:08.449901Z,STARTUP,Scentbird,165
1.0,Y Combinator,https://www.ycombinator.com/companies/scribd,2026-08-26T14:11:08.450709Z,STARTUP,Scribd,300
1.0,Y Combinator,https://www.ycombinator.com/companies/shipbob,2026-08-26T14:11:08.451542Z,STARTUP,Shipbob,1
1.0,Y Combinator,https://www.ycombinator.com/companies/smartasset,2026-08-26T14:11:08.452685Z,STARTUP,Smartasset,210
1.0,Y Combinator,https://www.ycombinator.com/companies/stripe,2026-08-26T14:11:08.453401Z,STARTUP,Stripe,7000
1.0,Y Combinator,https://www.ycombinator.com/companies/wave,2026-08-26T14:11:08.454099Z,STARTUP,Wave,1600
1.0,Y Combinator,https://www.ycombinator.com/companies/webflow,2026-08-26T14:11:08.454785Z,STARTUP,Webflow,600
1.0,Y Combinator,https://www.ycombinator.com/companies/whatnot,2026-08-26T14:11:08.455579Z,STARTUP,Whatnot,731
1.0,Y Combinator,https://www.ycombinator.com/companies/zapier,2026-08-26T14:11:08.456321Z,STARTUP,Zapier,700
1.0,Y Combinator,https://www.ycombinator.com/companies/zepto,2026-08-26T14:11:08.457311Z,STARTUP,Zepto,1300
1.0,Y Combinator,https://www.ycombinator.com/companies/focal-systems,2026-08-26T14:11:08.458127Z,STARTUP,Focal,170
1.0,Y Combinator,https://www.ycombinator.com/companies/mio,2026-08-26T14:11:08.459012Z,STARTUP,Mio,12
1.0,Y Combinator,https://www.ycombinator.com/companies/daily,2026-08-26T14:11:08.459735Z,STARTUP,Daily,126
1.0,Y Combinator,https://www.ycombinator.com/companies/petcube,2026-08-26T14:11:08.460425Z,STARTUP,Petcube,51
1.0,Y Combinator,https://www.ycombinator.com/companies/outschool,2026-08-26T14:11:08.461169Z,STARTUP,Outschool,107
1.0,Y Combinator,https://www.ycombinator.com/companies/mason,2026-08-26T14:11:08.461884Z,STARTUP,Mason,65
1.0,Y Combinator,https://www.ycombinator.com/companies/magicbus,2026-08-26T14:11:08.462776Z,STARTUP,Magicbus,18
1.0,Y Combinator,https://www.ycombinator.com/companies/tovala,2026-08-26T14:11:08.463764Z,STARTUP,Tovala,375
1.0,Y Combinator,https://www.ycombinator.com/companies/isono-health,2026-08-26T14:11:08.464451Z,STARTUP,Isono Health,9
1.0,Y Combinator,https://www.ycombinator.com/companies/getaccept,2026-08-26T14:11:08.465133Z,STARTUP,Getaccept,200
1.0,Y Combinator,https://www.ycombinator.com/companies/chatfuel,2026-08-26T14:11:08.465869Z,STARTUP,Chatfuel,53
1.0,Y Combinator,https://www.ycombinator.com/companies/yardbook,2026-08-26T14:11:08.466583Z,STARTUP,Yardbook,
1.0,Y Combinator,https://www.ycombinator.com/companies/gocardless,2026-08-26T14:11:08.467323Z,STARTUP,Gocardless,900
1.0,Y Combinator,https://www.ycombinator.com/companies/stealth-worker,2026-08-26T14:11:08.468105Z,STARTUP,Stealth Worker,5
1.0,Y Combinator,https://www.ycombinator.com/companies/deepgram,2026-08-26T14:11:08.468828Z,STARTUP,Deepgram,115
1.0,Y Combinator,https://www.ycombinator.com/companies/soundboks,2026-08-26T14:11:08.469516Z,STARTUP,Soundboks,50
1.0,Y Combinator,https://www.ycombinator.com/companies/lattice,2026-08-26T14:11:08.470468Z,STARTUP,Lattice,540
1.0,Y Combinator,https://www.ycombinator.com/companies/mux,2026-08-26T14:11:08.471391Z,STARTUP,Mux,95
1.0,Y Combinator,https://www.ycombinator.com/companies/human-interest,2026-08-26T14:11:08.472373Z,STARTUP,Human Interest,765
1.0,Y Combinator,https://www.ycombinator.com/companies/flirtey,2026-08-26T14:11:08.473237Z,STARTUP,Flirtey Skydrop,11
1.0,Y Combinator,https://www.ycombinator.com/companies/eight-sleep,2026-08-26T14:11:08.474117Z,STARTUP,Eight Sleep,100
1.0,Y Combinator,https://www.ycombinator.com/companies/instawork,2026-08-26T14:11:08.475233Z,STARTUP,Instawork,500
1.0,Y Combinator,https://www.ycombinator.com/companies/cofactor-genomics,2026-08-26T14:11:08.476147Z,STARTUP,Cofactor Genomics,13
1.0,Y Combinator,https://www.ycombinator.com/companies/bitmovin,2026-08-26T14:11:08.477052Z,STARTUP,Bitmovin,145
1.0,Y Combinator,https://www.ycombinator.com/companies/tetrascience,2026-08-26T14:11:08.477918Z,STARTUP,Tetrascience,100
1.0,Y Combinator,https://www.ycombinator.com/companies/the-ticket-fairy,2026-08-26T14:11:08.479019Z,STARTUP,The Ticket Fairy,30
1.0,Y Combinator,https://www.ycombinator.com/companies/font-awesome,2026-08-26T14:11:08.480917Z,STARTUP,Font Awesome,17
1.0,Y Combinator,https://www.ycombinator.com/companies/80-000-hours,2026-08-26T14:11:08.481837Z,STARTUP,80 000 Hours,13
1.0,Y Combinator,https://www.ycombinator.com/companies/xendit,2026-08-26T14:11:08.482706Z,STARTUP,Xendit,700
1.0,Y Combinator,https://www.ycombinator.com/companies/shred-video,2026-08-26T14:11:08.483854Z,STARTUP,Shred Video,2
1.0,Y Combinator,https://www.ycombinator.com/companies/shape-shapescale,2026-08-26T14:11:08.484765Z,STARTUP,Shape Shapescale,7
1.0,Y Combinator,https://www.ycombinator.com/companies/redcarpetup,2026-08-26T14:11:08.485664Z,STARTUP,Redcarpetup,100
1.0,Y Combinator,https://www.ycombinator.com/companies/plate-iq,2026-08-26T14:11:08.486613Z,STARTUP,Plate Iq,200
1.0,Y Combinator,https://www.ycombinator.com/companies/picktrace,2026-08-26T14:11:08.487453Z,STARTUP,Picktrace,65
1.0,Y Combinator,https://www.ycombinator.com/companies/fountain,2026-08-26T14:11:08.488696Z,STARTUP,Fountain,200
1.0,Y Combinator,https://www.ycombinator.com/companies/microhealth,2026-08-26T14:11:08.489621Z,STARTUP,Microhealth,25
1.0,Y Combinator,https://www.ycombinator.com/companies/zeplin,2026-08-26T14:11:08.490614Z,STARTUP,Zeplin,140
1.0,Y Combinator,https://www.ycombinator.com/companies/markhor,2026-08-26T14:11:08.491558Z,STARTUP,Markhor,5
1.0,Y Combinator,https://www.ycombinator.com/companies/circle-medical,2026-08-26T14:11:08.492383Z,STARTUP,Circle Medical,235
1.0,Y Combinator,https://www.ycombinator.com/companies/givecampus,2026-08-26T14:11:08.493236Z,STARTUP,Givecampus,130
1.0,Y Combinator,https://www.ycombinator.com/companies/drip-capital,2026-08-26T14:11:08.494034Z,STARTUP,Drip Capital,280
1.0,Y Combinator,https://www.ycombinator.com/companies/chaldal,2026-08-26T14:11:08.495090Z,STARTUP,Chaldal,2886
1.0,Y Combinator,https://www.ycombinator.com/companies/clerky,2026-08-26T14:11:08.495890Z,STARTUP,Clerky,35
1.0,Y Combinator,https://www.ycombinator.com/companies/bodyport,2026-08-26T14:11:08.496720Z,STARTUP,Bodyport,19
1.0,Y Combinator,https://www.ycombinator.com/companies/verge-genomics,2026-08-26T14:11:08.497526Z,STARTUP,Verge Genomics,50
1.0,Y Combinator,https://www.ycombinator.com/companies/thrive-agritech,2026-08-26T14:11:08.498301Z,STARTUP,Thrive Agritech,8
1.0,Y Combinator,https://www.ycombinator.com/companies/tesorio,2026-08-26T14:11:08.499045Z,STARTUP,Tesorio,53
1.0,Y Combinator,https://www.ycombinator.com/companies/agilemd,2026-08-26T14:11:08.499781Z,STARTUP,Agilemd,19
1.0,Y Combinator,https://www.ycombinator.com/companies/reach,2026-08-26T14:11:08.500475Z,STARTUP,Reach,45
1.0,Y Combinator,https://www.ycombinator.com/companies/sunfarmer,2026-08-26T14:11:08.501197Z,STARTUP,Sunfarmer,15
1.0,Y Combinator,https://www.ycombinator.com/companies/confident-lims,2026-08-26T14:11:08.502082Z,STARTUP,Confident Lims,17
1.0,Y Combinator,https://www.ycombinator.com/companies/branch8,2026-08-26T14:11:08.502923Z,STARTUP,Branch8,15
1.0,Y Combinator,https://www.ycombinator.com/companies/heroic-labs,2026-08-26T14:11:08.503706Z,STARTUP,Heroic,21
1.0,Y Combinator,https://www.ycombinator.com/companies/snapmagic,2026-08-26T14:11:08.504803Z,STARTUP,Snapmagic,23
1.0,Y Combinator,https://www.ycombinator.com/companies/assembly,2026-08-26T14:11:08.505476Z,STARTUP,AssemblyAI,12
1.0,Y Combinator,https://www.ycombinator.com/companies/gemnote,2026-08-26T14:11:08.506247Z,STARTUP,Gemnote,40
1.0,Y Combinator,https://www.ycombinator.com/companies/new-story,2026-08-26T14:11:08.507349Z,STARTUP,New Story,20
1.0,Y Combinator,https://www.ycombinator.com/companies/ironclad,2026-08-26T14:11:08.508117Z,STARTUP,Ironclad,700
1.0,Y Combinator,https://www.ycombinator.com/companies/leaders-in-tech,2026-08-26T14:11:08.509044Z,STARTUP,Leaders In Tech,1
1.0,Y Combinator,https://www.ycombinator.com/companies/teabot,2026-08-26T14:11:08.509807Z,STARTUP,Teabot,2
1.0,Y Combinator,https://www.ycombinator.com/companies/teleport,2026-08-26T14:11:08.510659Z,STARTUP,Teleport,255
1.0,Y Combinator,https://www.ycombinator.com/companies/lugg,2026-08-26T14:11:08.511886Z,STARTUP,Lugg,50
1.0,Y Combinator,https://www.ycombinator.com/companies/shasqi,2026-08-26T14:11:08.512788Z,STARTUP,Shasqi,28
1.0,Y Combinator,https://www.ycombinator.com/companies/mashgin,2026-08-26T14:11:08.514005Z,STARTUP,Mashgin,150
1.0,Y Combinator,https://www.ycombinator.com/companies/nimblerx,2026-08-26T14:11:08.514805Z,STARTUP,Nimblerx,130
1.0,Y Combinator,https://www.ycombinator.com/companies/quartzy,2026-08-26T14:11:08.515604Z,STARTUP,Quartzy,100
1.0,Y Combinator,https://www.ycombinator.com/companies/replika,2026-08-26T14:11:08.516373Z,STARTUP,Replika,28
1.0,Y Combinator,https://www.ycombinator.com/companies/tara-ai,2026-08-26T14:11:08.517220Z,STARTUP,Tara,13
1.0,Y Combinator,https://www.ycombinator.com/companies/flip,2026-08-26T14:11:08.518290Z,STARTUP,Flip,
1.0,Y Combinator,https://www.ycombinator.com/companies/x-zell,2026-08-26T14:11:08.518952Z,STARTUP,xAI,19
1.0,Y Combinator,https://www.ycombinator.com/companies/zenflow,2026-08-26T14:11:08.519801Z,STARTUP,Zenflow,18
1.0,Y Combinator,https://www.ycombinator.com/companies/tab,2026-08-26T14:11:08.520903Z,STARTUP,Tabnine,9
1.0,Y Combinator,https://www.ycombinator.com/companies/streak,2026-08-26T14:11:08.521714Z,STARTUP,Streak,35
1.0,Y Combinator,https://www.ycombinator.com/companies/meadow,2026-08-26T14:11:08.522485Z,STARTUP,Meadow,14
1.0,Y Combinator,https://www.ycombinator.com/companies/level-frames,2026-08-26T14:11:08.523215Z,STARTUP,Level Frames,5
1.0,Y Combinator,https://www.ycombinator.com/companies/industrial-microbes,2026-08-26T14:11:08.523999Z,STARTUP,Industrial Microbes,12
1.0,Y Combinator,https://www.ycombinator.com/companies/giveffect,2026-08-26T14:11:08.524895Z,STARTUP,Giveffect,
1.0,Y Combinator,https://www.ycombinator.com/companies/ebrandvalue,2026-08-26T14:11:08.525744Z,STARTUP,Ebrandvalue,10
1.0,Y Combinator,https://www.ycombinator.com/companies/quantierra,2026-08-26T14:11:08.526496Z,STARTUP,Quantierra,5
1.0,Y Combinator,https://www.ycombinator.com/companies/cleanly,2026-08-26T14:11:08.527215Z,STARTUP,Cleanly,40
1.0,Y Combinator,https://www.ycombinator.com/companies/resolve,2026-08-26T14:11:08.528149Z,STARTUP,Resolve,10
1.0,Y Combinator,https://www.ycombinator.com/companies/makrwatch,2026-08-26T14:11:08.528944Z,STARTUP,Makrwatch,19
1.0,Y Combinator,https://www.ycombinator.com/companies/teamnote,2026-08-26T14:11:08.529712Z,STARTUP,Teamnote,11
1.0,Y Combinator,https://www.ycombinator.com/companies/tempo,2026-08-26T14:11:08.530426Z,STARTUP,Tempo,158
1.0,Y Combinator,https://www.ycombinator.com/companies/sirum,2026-08-26T14:11:08.531218Z,STARTUP,Sirum,15
1.0,Y Combinator,https://www.ycombinator.com/companies/sails-co,2026-08-26T14:11:08.531972Z,STARTUP,Sails,4
1.0,Y Combinator,https://www.ycombinator.com/companies/readme,2026-08-26T14:11:08.532717Z,STARTUP,Readme,52
1.0,Y Combinator,https://www.ycombinator.com/companies/buildscience,2026-08-26T14:11:08.533520Z,STARTUP,Buildscience,1
1.0,Y Combinator,https://www.ycombinator.com/companies/platzi,2026-08-26T14:11:08.534598Z,STARTUP,Platzi,123
1.0,Y Combinator,https://www.ycombinator.com/companies/labdoor,2026-08-26T14:11:08.535513Z,STARTUP,Labdoor,11
1.0,Y Combinator,https://www.ycombinator.com/companies/givemetap,2026-08-26T14:11:08.536347Z,STARTUP,Givemetap,1
1.0,Y Combinator,https://www.ycombinator.com/companies/bankjoy,2026-08-26T14:11:08.537380Z,STARTUP,Bankjoy,60
1.0,Y Combinator,https://www.ycombinator.com/companies/zeitview,2026-08-26T14:11:08.538253Z,STARTUP,Zeitview,200
1.0,Y Combinator,https://www.ycombinator.com/companies/the-human-utility,2026-08-26T14:11:08.539030Z,STARTUP,The Human Utility,2
1.0,Y Combinator,https://www.ycombinator.com/companies/democracy-earth,2026-08-26T14:11:08.539762Z,STARTUP,Democracy Earth,2
1.0,Y Combinator,https://www.ycombinator.com/companies/onesignal,2026-08-26T14:11:08.540507Z,STARTUP,Onesignal,150
1.0,Y Combinator,https://www.ycombinator.com/companies/numerion-labs,2026-08-26T14:11:08.541289Z,STARTUP,Numerion,67
1.0,Y Combinator,https://www.ycombinator.com/companies/bright,2026-08-26T14:11:08.542033Z,STARTUP,Bright,100
1.0,Y Combinator,https://www.ycombinator.com/companies/magic,2026-08-26T14:11:08.542885Z,STARTUP,Magic,350
1.0,Y Combinator,https://www.ycombinator.com/companies/mezmo,2026-08-26T14:11:08.543573Z,STARTUP,Mezmo,172
1.0,Y Combinator,https://www.ycombinator.com/companies/akido-labs,2026-08-26T14:11:08.544365Z,STARTUP,Akido,1000
1.0,Y Combinator,https://www.ycombinator.com/companies/qventus,2026-08-26T14:11:08.545082Z,STARTUP,Qventus,230
1.0,Y Combinator,https://www.ycombinator.com/companies/bayes-impact,2026-08-26T14:11:08.545907Z,STARTUP,Bayes Impact,11
1.0,Y Combinator,https://www.ycombinator.com/companies/helion-energy,2026-08-26T14:11:08.546707Z,STARTUP,Helion Energy,150
1.0,Y Combinator,https://www.ycombinator.com/companies/hackerrank,2026-08-26T14:11:08.547446Z,STARTUP,Hackerrank,300
1.0,Y Combinator,https://www.ycombinator.com/companies/front,2026-08-26T14:11:08.548239Z,STARTUP,Front,385
1.0,Y Combinator,https://www.ycombinator.com/companies/apollo,2026-08-26T14:11:08.549213Z,STARTUP,Apollo,200
1.0,Y Combinator,https://www.ycombinator.com/companies/roomstorm,2026-08-26T14:11:08.550133Z,STARTUP,Roomstorm,4
1.0,Y Combinator,https://www.ycombinator.com/companies/hive,2026-08-26T14:11:08.551168Z,STARTUP,Hive,65
1.0,Y Combinator,https://www.ycombinator.com/companies/spotangels,2026-08-26T14:11:08.552062Z,STARTUP,Spotangels,11
1.0,Y Combinator,https://www.ycombinator.com/companies/usergems,2026-08-26T14:11:08.552943Z,STARTUP,Usergems,100
1.0,Y Combinator,https://www.ycombinator.com/companies/sfox,2026-08-26T14:11:08.553717Z,STARTUP,Sfox,60
1.0,Y Combinator,https://www.ycombinator.com/companies/picnicai,2026-08-26T14:11:08.554665Z,STARTUP,Picnicai,100
1.0,Y Combinator,https://www.ycombinator.com/companies/permutive,2026-08-26T14:11:08.555489Z,STARTUP,Permutive,205
1.0,Y Combinator,https://www.ycombinator.com/companies/alchemy,2026-08-26T14:11:08.556217Z,STARTUP,Alchemy,25
1.0,Y Combinator,https://www.ycombinator.com/companies/mtailor,2026-08-26T14:11:08.556979Z,STARTUP,Mtailor,11
1.0,Y Combinator,https://www.ycombinator.com/companies/metricwire,2026-08-26T14:11:08.557736Z,STARTUP,Metricwire,3
1.0,Y Combinator,https://www.ycombinator.com/companies/protocol-labs,2026-08-26T14:11:08.558469Z,STARTUP,Protocol,130
1.0,Y Combinator,https://www.ycombinator.com/companies/greentoe,2026-08-26T14:11:08.559284Z,STARTUP,Greentoe,5
1.0,Y Combinator,https://www.ycombinator.com/companies/hyperpad,2026-08-26T14:11:08.560024Z,STARTUP,Hyperpad,4
1.0,Y Combinator,https://www.ycombinator.com/companies/flaviar,2026-08-26T14:11:08.560831Z,STARTUP,Flaviar,60
1.0,Y Combinator,https://www.ycombinator.com/companies/cleartax,2026-08-26T14:11:08.561774Z,STARTUP,Clear,900
1.0,Y Combinator,https://www.ycombinator.com/companies/backpack,2026-08-26T14:11:08.562645Z,STARTUP,Backpack,2
1.0,Y Combinator,https://www.ycombinator.com/companies/immunity-project,2026-08-26T14:11:08.563437Z,STARTUP,Immunity Project,11
1.0,Y Combinator,https://www.ycombinator.com/companies/dyspatch,2026-08-26T14:11:08.564315Z,STARTUP,Dyspatch,20
1.0,Y Combinator,https://www.ycombinator.com/companies/opencurriculum,2026-08-26T14:11:08.565213Z,STARTUP,Opencurriculum,
1.0,Y Combinator,https://www.ycombinator.com/companies/mixerbox,2026-08-26T14:11:08.565961Z,STARTUP,Mixerbox,30
